encuestadora,fecha,escenario,primera_vuelta,voto_sv,pct,encuesta_id
CNC,2026-02-20,cepeda_vs_paloma,Enrique Peñalosa,Paloma Valencia,54.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,99.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Iván Cepeda,NS/NR,0.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Iván Cepeda,Ninguno,0.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Carlos Pinzón,Iván Cepeda,41.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Carlos Pinzón,Ninguno,10.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Carlos Pinzón,Paloma Valencia,48.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Daniel Oviedo,Iván Cepeda,46.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Daniel Oviedo,Ninguno,17.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Daniel Oviedo,Paloma Valencia,36.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Fernando Cristo,Ninguno,84.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Fernando Cristo,Paloma Valencia,15.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Manuel Galán,Iván Cepeda,45.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Manuel Galán,NS/NR,6.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Manuel Galán,Ninguno,19.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Juan Manuel Galán,Paloma Valencia,28.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Luis Gilberto Murillo,Iván Cepeda,67.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Luis Gilberto Murillo,Ninguno,10.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Luis Gilberto Murillo,Paloma Valencia,21.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Maurice Armitage,Iván Cepeda,93.6,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Maurice Armitage,Paloma Valencia,6.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Mauricio Cárdenas,Iván Cepeda,59.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Mauricio Cárdenas,Ninguno,3.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Mauricio Cárdenas,Paloma Valencia,37.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Mauricio Lizcano,Iván Cepeda,84.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Mauricio Lizcano,Paloma Valencia,15.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Miguel Uribe Londoño,Iván Cepeda,49.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Miguel Uribe Londoño,NS/NR,2.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Miguel Uribe Londoño,Ninguno,21.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Miguel Uribe Londoño,Paloma Valencia,27.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,NS/NR,Iván Cepeda,38.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,NS/NR,NS/NR,33.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,NS/NR,Ninguno,11.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,NS/NR,Paloma Valencia,17.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Ninguno,Iván Cepeda,29.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Ninguno,NS/NR,5.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Ninguno,Ninguno,53.2,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Ninguno,Paloma Valencia,12.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,8.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Paloma Valencia,Ninguno,1.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,90.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,60.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Roy Barreras,Ninguno,17.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,22.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,56.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Santiago Botero,Ninguno,16.6,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,26.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,40.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sergio Fajardo,NS/NR,2.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sergio Fajardo,Ninguno,21.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,35.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sondra Macollins,Iván Cepeda,65.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sondra Macollins,Ninguno,32.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Sondra Macollins,Paloma Valencia,1.6,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Vicky Dávila,Iván Cepeda,40.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Vicky Dávila,NS/NR,1.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Vicky Dávila,Ninguno,17.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Vicky Dávila,Paloma Valencia,41.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,35.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Voto en blanco,NS/NR,10.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Voto en blanco,Ninguno,38.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,16.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-03-16,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,8.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Abelardo de la Espriella,NS/NR,0.7,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Abelardo de la Espriella,Ninguno,9.5,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,81.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Carlos Caicedo,Iván Cepeda,15.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Carlos Caicedo,NS/NR,84.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Clara López,Iván Cepeda,7.7,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Clara López,Ninguno,21.0,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Clara López,Paloma Valencia,71.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Claudia López,Iván Cepeda,45.5,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Claudia López,NS/NR,3.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Claudia López,Ninguno,22.4,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Claudia López,Paloma Valencia,28.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Gustavo Matamoros,Iván Cepeda,69.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Gustavo Matamoros,Ninguno,28.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Gustavo Matamoros,Paloma Valencia,1.7,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,94.0,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Iván Cepeda,NS/NR,0.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Iván Cepeda,Ninguno,3.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,2.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Luis Gilberto Murillo,Ninguno,45.8,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Luis Gilberto Murillo,Paloma Valencia,54.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Mauricio Lizcano,Iván Cepeda,60.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Mauricio Lizcano,Paloma Valencia,39.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Miguel Uribe Londoño,Iván Cepeda,59.0,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Miguel Uribe Londoño,Ninguno,5.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Miguel Uribe Londoño,Paloma Valencia,35.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,NS/NR,Iván Cepeda,22.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,NS/NR,NS/NR,42.4,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,NS/NR,Ninguno,8.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,NS/NR,Paloma Valencia,27.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Ninguno,Iván Cepeda,23.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Ninguno,NS/NR,3.8,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Ninguno,Ninguno,38.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Ninguno,Paloma Valencia,34.8,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,3.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Paloma Valencia,NS/NR,0.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Paloma Valencia,Ninguno,1.5,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,95.0,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,28.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Roy Barreras,NS/NR,5.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Roy Barreras,Ninguno,16.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,49.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,27.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Santiago Botero,Ninguno,49.5,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,22.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,41.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sergio Fajardo,NS/NR,1.2,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sergio Fajardo,Ninguno,20.3,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,37.0,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sondra Macollins,Iván Cepeda,26.7,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sondra Macollins,Ninguno,2.6,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Sondra Macollins,Paloma Valencia,70.7,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,30.9,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Voto en blanco,NS/NR,5.5,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Voto en blanco,Ninguno,40.1,4d6479aa-58b2-4399-924c-03ffb307054d
CNC,2026-03-16,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,23.5,4d6479aa-58b2-4399-924c-03ffb307054d
GAD3,2026-01-13,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,7.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Abelardo de la Espriella,NS/NR,2.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Abelardo de la Espriella,No votaría,17.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,53.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,20.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Aníbal Gaviria,Iván Cepeda,42.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Aníbal Gaviria,No votaría,10.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Aníbal Gaviria,Paloma Valencia,1.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Aníbal Gaviria,Voto en blanco,45.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Camilo Romero,Iván Cepeda,80.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Camilo Romero,Voto en blanco,19.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Claudia López,Iván Cepeda,56.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Claudia López,NS/NR,25.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Claudia López,No votaría,1.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Claudia López,Paloma Valencia,17.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Enrique Peñalosa,Iván Cepeda,37.4,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Enrique Peñalosa,No votaría,26.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Enrique Peñalosa,Paloma Valencia,12.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Enrique Peñalosa,Voto en blanco,23.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Germán Vargas Lleras,Iván Cepeda,45.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Germán Vargas Lleras,Voto en blanco,54.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,98.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Iván Cepeda,No votaría,0.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,1.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Carlos Pinzón,Iván Cepeda,31.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Carlos Pinzón,NS/NR,3.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Carlos Pinzón,No votaría,6.4,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Carlos Pinzón,Paloma Valencia,49.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Carlos Pinzón,Voto en blanco,10.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Daniel Oviedo,Iván Cepeda,38.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Daniel Oviedo,No votaría,27.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Daniel Oviedo,Voto en blanco,33.9,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Manuel Galán,Iván Cepeda,24.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Manuel Galán,NS/NR,12.9,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Manuel Galán,No votaría,38.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Manuel Galán,Paloma Valencia,15.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Juan Manuel Galán,Voto en blanco,8.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,María Fernanda Cabal,Iván Cepeda,20.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,María Fernanda Cabal,Paloma Valencia,20.9,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,María Fernanda Cabal,Voto en blanco,59.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Mauricio Cárdenas,Iván Cepeda,41.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Mauricio Cárdenas,NS/NR,20.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Mauricio Cárdenas,No votaría,32.7,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Mauricio Cárdenas,Voto en blanco,6.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Mauricio Lizcano,Iván Cepeda,100.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,NS/NR,Iván Cepeda,19.7,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,NS/NR,NS/NR,42.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,NS/NR,No votaría,9.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,NS/NR,Paloma Valencia,13.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,NS/NR,Voto en blanco,15.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Ninguno,Iván Cepeda,11.7,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Ninguno,NS/NR,9.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Ninguno,No votaría,58.4,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Ninguno,Paloma Valencia,9.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Ninguno,Voto en blanco,11.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Otro,Iván Cepeda,57.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Otro,NS/NR,5.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Otro,No votaría,23.9,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Otro,Paloma Valencia,8.6,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Otro,Voto en blanco,5.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,9.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,91.0,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,44.4,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Roy Barreras,No votaría,17.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,38.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,55.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Santiago Botero,No votaría,15.1,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,2.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Santiago Botero,Voto en blanco,26.8,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,5.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Sergio Fajardo,NS/NR,5.7,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Sergio Fajardo,No votaría,3.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,37.4,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,47.9,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Vicky Dávila,Iván Cepeda,58.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Vicky Dávila,No votaría,22.7,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Vicky Dávila,Paloma Valencia,6.2,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Vicky Dávila,Voto en blanco,12.5,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,28.3,ccd56d3f-a8e8-4de4-a451-134c43038029
GAD3,2026-01-13,cepeda_vs_paloma,Voto en blanco,NS/NR,3.6,ccd56d3f-a8e8-4de4-a451-134c43038029
